[ 2018-04-19T08:59:07+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-19T11:51:45+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000440s ]
[ 2018-04-19T11:51:46+08:00 ] /index.php/Admin/Admin/login | SQL: SELECT * FROM `admin`  [ RunTime:0.000184s ]
[ 2018-04-19T11:51:46+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-19T11:51:46+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000634s ]
[ 2018-04-19T11:51:46+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000698s ]
[ 2018-04-19T11:51:46+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-19T11:51:46+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.004070s ]
[ 2018-04-19T11:51:46+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.004102s ]
[ 2018-04-19T11:51:46+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-19T11:51:46+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000219s ]
[ 2018-04-19T11:51:46+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000244s ]
[ 2018-04-19T11:51:46+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000163s ]
[ 2018-04-19T11:51:46+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000265s ]
[ 2018-04-19T11:51:46+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000961s ]
[ 2018-04-19T11:51:46+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-19T11:51:46+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.000931s ]
[ 2018-04-19T11:51:46+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.000958s ]
[ 2018-04-19T11:51:46+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ route_check ] --START--
[ 2018-04-19T11:51:46+08:00 ] /index.php/Admin/Admin/createCode | INFO: Run CheckRoute Behavior [ RunTime:0.000501s ]
[ 2018-04-19T11:51:46+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ route_check ] --END-- [ RunTime:0.000548s ]
[ 2018-04-19T11:51:46+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ app_begin ] --START--
[ 2018-04-19T11:51:46+08:00 ] /index.php/Admin/Admin/createCode | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000561s ]
[ 2018-04-19T11:51:46+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000592s ]
[ 2018-04-19T11:52:15+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-19T11:52:15+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000463s ]
[ 2018-04-19T11:52:15+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000506s ]
[ 2018-04-19T11:52:15+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-19T11:52:15+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000348s ]
[ 2018-04-19T11:52:15+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000376s ]
[ 2018-04-19T11:52:16+08:00 ] /index.php/Admin/Admin/login | SQL: SELECT * FROM `admin`  [ RunTime:0.000114s ]
[ 2018-04-19T11:52:16+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-19T11:52:16+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000401s ]
[ 2018-04-19T11:52:16+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000428s ]
[ 2018-04-19T11:52:16+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-19T11:52:16+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.004037s ]
[ 2018-04-19T11:52:16+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.004072s ]
[ 2018-04-19T11:52:16+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-19T11:52:16+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000240s ]
[ 2018-04-19T11:52:16+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000294s ]
[ 2018-04-19T11:52:16+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000165s ]
[ 2018-04-19T11:52:16+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000268s ]
[ 2018-04-19T11:52:16+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001039s ]
[ 2018-04-19T11:52:16+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-19T11:52:16+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.001033s ]
[ 2018-04-19T11:52:16+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001073s ]
[ 2018-04-19T11:52:16+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ route_check ] --START--
[ 2018-04-19T11:52:16+08:00 ] /index.php/Admin/Admin/createCode | INFO: Run CheckRoute Behavior [ RunTime:0.000551s ]
[ 2018-04-19T11:52:16+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ route_check ] --END-- [ RunTime:0.000606s ]
[ 2018-04-19T11:52:16+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ app_begin ] --START--
[ 2018-04-19T11:52:16+08:00 ] /index.php/Admin/Admin/createCode | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000387s ]
[ 2018-04-19T11:52:16+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000420s ]
