[ 2018-04-17T08:59:50+08:00 ] /index.php/ | INFO: Tag[ route_check ] --START--
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_end ] --END-- [ RunTime:0.001153s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ route_check ] --START--
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/left | INFO: Run CheckRoute Behavior [ RunTime:0.000602s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ route_check ] --END-- [ RunTime:0.000653s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/left | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000347s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000376s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_template ] --START--
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/left | INFO: Run LocationTemplate Behavior [ RunTime:0.000640s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_template ] --END-- [ RunTime:0.000710s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/left | INFO: Run ParseTemplate Behavior [ RunTime:0.006123s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_parse ] --END-- [ RunTime:0.006165s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/left | INFO: Run ContentReplace Behavior [ RunTime:0.000300s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/left | INFO: Run TokenBuild Behavior [ RunTime:0.000429s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/left | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000242s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/left | INFO: Run ShowRuntime Behavior [ RunTime:0.000379s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001441s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_end ] --START--
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/left | INFO: Run ShowPageTrace Behavior [ RunTime:0.001585s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/left | INFO: Tag[ view_end ] --END-- [ RunTime:0.001628s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ route_check ] --START--
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/right | INFO: Run CheckRoute Behavior [ RunTime:0.000766s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ route_check ] --END-- [ RunTime:0.000825s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/right | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000910s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001290s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_template ] --START--
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/right | INFO: Run LocationTemplate Behavior [ RunTime:0.002702s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_template ] --END-- [ RunTime:0.002849s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/right | INFO: Run ParseTemplate Behavior [ RunTime:0.007575s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_parse ] --END-- [ RunTime:0.007625s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/right | INFO: Run ContentReplace Behavior [ RunTime:0.000434s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/right | INFO: Run TokenBuild Behavior [ RunTime:0.000433s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/right | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000312s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/right | INFO: Run ShowRuntime Behavior [ RunTime:0.000418s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001680s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_end ] --START--
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/right | INFO: Run ShowPageTrace Behavior [ RunTime:0.001437s ]
[ 2018-04-17T14:45:26+08:00 ] /index.php/Admin/Index/right | INFO: Tag[ view_end ] --END-- [ RunTime:0.001471s ]
[ 2018-04-17T14:45:28+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ route_check ] --START--
[ 2018-04-17T14:45:28+08:00 ] /index.php/Admin/Category/add | INFO: Run CheckRoute Behavior [ RunTime:0.000548s ]
[ 2018-04-17T14:45:28+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ route_check ] --END-- [ RunTime:0.000594s ]
[ 2018-04-17T14:45:28+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T14:45:28+08:00 ] /index.php/Admin/Category/add | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000478s ]
[ 2018-04-17T14:45:28+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000506s ]
[ 2018-04-17T14:45:29+08:00 ] /index.php/Admin/Category/add | SQL: SHOW COLUMNS FROM `category` [ RunTime:0.002937s ]
[ 2018-04-17T14:45:29+08:00 ] /index.php/Admin/Category/add | SQL: SELECT * FROM `category` WHERE cid=0  [ RunTime:0.000150s ]
[ 2018-04-17T14:45:29+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_template ] --START--
[ 2018-04-17T14:45:29+08:00 ] /index.php/Admin/Category/add | INFO: Run LocationTemplate Behavior [ RunTime:0.000535s ]
[ 2018-04-17T14:45:29+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_template ] --END-- [ RunTime:0.000562s ]
[ 2018-04-17T14:45:29+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T14:45:29+08:00 ] /index.php/Admin/Category/add | INFO: Run ParseTemplate Behavior [ RunTime:0.004870s ]
[ 2018-04-17T14:45:29+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_parse ] --END-- [ RunTime:0.004904s ]
[ 2018-04-17T14:45:29+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T14:45:29+08:00 ] /index.php/Admin/Category/add | INFO: Run ContentReplace Behavior [ RunTime:0.000234s ]
[ 2018-04-17T14:45:29+08:00 ] /index.php/Admin/Category/add | INFO: Run TokenBuild Behavior [ RunTime:0.000560s ]
[ 2018-04-17T14:45:29+08:00 ] /index.php/Admin/Category/add | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000375s ]
[ 2018-04-17T14:45:29+08:00 ] /index.php/Admin/Category/add | INFO: Run ShowRuntime Behavior [ RunTime:0.000310s ]
[ 2018-04-17T14:45:29+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001619s ]
[ 2018-04-17T14:45:29+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_end ] --START--
[ 2018-04-17T14:45:29+08:00 ] /index.php/Admin/Category/add | INFO: Run ShowPageTrace Behavior [ RunTime:0.001381s ]
[ 2018-04-17T14:45:29+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_end ] --END-- [ RunTime:0.001415s ]
[ 2018-04-17T14:45:31+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ route_check ] --START--
[ 2018-04-17T14:45:31+08:00 ] /index.php/Admin/Category/admin | INFO: Run CheckRoute Behavior [ RunTime:0.000468s ]
[ 2018-04-17T14:45:31+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ route_check ] --END-- [ RunTime:0.000508s ]
[ 2018-04-17T14:45:31+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T14:45:31+08:00 ] /index.php/Admin/Category/admin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000346s ]
[ 2018-04-17T14:45:31+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000372s ]
[ 2018-04-17T14:45:32+08:00 ] /index.php/Admin/Category/admin | SQL: SHOW COLUMNS FROM `category` [ RunTime:0.002695s ]
[ 2018-04-17T14:45:32+08:00 ] /index.php/Admin/Category/admin | SQL: SELECT * FROM `category`  [ RunTime:0.000140s ]
[ 2018-04-17T14:45:32+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ view_template ] --START--
[ 2018-04-17T14:45:32+08:00 ] /index.php/Admin/Category/admin | INFO: Run LocationTemplate Behavior [ RunTime:0.000477s ]
[ 2018-04-17T14:45:32+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ view_template ] --END-- [ RunTime:0.000508s ]
[ 2018-04-17T14:45:32+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T14:45:32+08:00 ] /index.php/Admin/Category/admin | NOTIC: [8] Undefined variable: show 44846232348ca15e7e6ffd179b7c523f.php 第 70 行.
[ 2018-04-17T14:45:32+08:00 ] /index.php/Admin/Category/admin | INFO: Run ParseTemplate Behavior [ RunTime:0.005837s ]
[ 2018-04-17T14:45:32+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005863s ]
[ 2018-04-17T14:45:32+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T14:45:32+08:00 ] /index.php/Admin/Category/admin | INFO: Run ContentReplace Behavior [ RunTime:0.000245s ]
[ 2018-04-17T14:45:32+08:00 ] /index.php/Admin/Category/admin | INFO: Run TokenBuild Behavior [ RunTime:0.000375s ]
[ 2018-04-17T14:45:32+08:00 ] /index.php/Admin/Category/admin | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000208s ]
[ 2018-04-17T14:45:32+08:00 ] /index.php/Admin/Category/admin | INFO: Run ShowRuntime Behavior [ RunTime:0.000267s ]
[ 2018-04-17T14:45:32+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001166s ]
[ 2018-04-17T14:45:32+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ view_end ] --START--
[ 2018-04-17T14:45:32+08:00 ] /index.php/Admin/Category/admin | INFO: Run ShowPageTrace Behavior [ RunTime:0.001064s ]
[ 2018-04-17T14:45:32+08:00 ] /index.php/Admin/Category/admin | INFO: Tag[ view_end ] --END-- [ RunTime:0.001092s ]
[ 2018-04-17T14:45:33+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ route_check ] --START--
[ 2018-04-17T14:45:33+08:00 ] /index.php/Admin/Goods/add | INFO: Run CheckRoute Behavior [ RunTime:0.000456s ]
[ 2018-04-17T14:45:33+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ route_check ] --END-- [ RunTime:0.000496s ]
[ 2018-04-17T14:45:33+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T14:45:33+08:00 ] /index.php/Admin/Goods/add | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000317s ]
[ 2018-04-17T14:45:33+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000344s ]
[ 2018-04-17T14:45:34+08:00 ] /index.php/Admin/Goods/add | SQL: SELECT * FROM `category` WHERE cid>0  [ RunTime:0.000215s ]
[ 2018-04-17T14:45:34+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_template ] --START--
[ 2018-04-17T14:45:34+08:00 ] /index.php/Admin/Goods/add | INFO: Run LocationTemplate Behavior [ RunTime:0.000725s ]
[ 2018-04-17T14:45:34+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_template ] --END-- [ RunTime:0.000758s ]
[ 2018-04-17T14:45:34+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T14:45:34+08:00 ] /index.php/Admin/Goods/add | INFO: Run ParseTemplate Behavior [ RunTime:0.005136s ]
[ 2018-04-17T14:45:34+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005172s ]
[ 2018-04-17T14:45:34+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T14:45:34+08:00 ] /index.php/Admin/Goods/add | INFO: Run ContentReplace Behavior [ RunTime:0.000238s ]
[ 2018-04-17T14:45:34+08:00 ] /index.php/Admin/Goods/add | INFO: Run TokenBuild Behavior [ RunTime:0.000374s ]
[ 2018-04-17T14:45:34+08:00 ] /index.php/Admin/Goods/add | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000208s ]
[ 2018-04-17T14:45:34+08:00 ] /index.php/Admin/Goods/add | INFO: Run ShowRuntime Behavior [ RunTime:0.000334s ]
[ 2018-04-17T14:45:34+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001247s ]
[ 2018-04-17T14:45:34+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_end ] --START--
[ 2018-04-17T14:45:34+08:00 ] /index.php/Admin/Goods/add | INFO: Run ShowPageTrace Behavior [ RunTime:0.001147s ]
[ 2018-04-17T14:45:34+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_end ] --END-- [ RunTime:0.001176s ]
[ 2018-04-17T14:45:44+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ route_check ] --START--
[ 2018-04-17T14:45:44+08:00 ] /index.php/Admin/Category/add | INFO: Run CheckRoute Behavior [ RunTime:0.000461s ]
[ 2018-04-17T14:45:44+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ route_check ] --END-- [ RunTime:0.000502s ]
[ 2018-04-17T14:45:44+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T14:45:44+08:00 ] /index.php/Admin/Category/add | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000474s ]
[ 2018-04-17T14:45:44+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000519s ]
[ 2018-04-17T14:45:45+08:00 ] /index.php/Admin/Category/add | SQL: SHOW COLUMNS FROM `category` [ RunTime:0.014804s ]
[ 2018-04-17T14:45:45+08:00 ] /index.php/Admin/Category/add | SQL: SELECT * FROM `category` WHERE cid=0  [ RunTime:0.000150s ]
[ 2018-04-17T14:45:45+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_template ] --START--
[ 2018-04-17T14:45:45+08:00 ] /index.php/Admin/Category/add | INFO: Run LocationTemplate Behavior [ RunTime:0.000532s ]
[ 2018-04-17T14:45:45+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_template ] --END-- [ RunTime:0.000560s ]
[ 2018-04-17T14:45:45+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T14:45:45+08:00 ] /index.php/Admin/Category/add | INFO: Run ParseTemplate Behavior [ RunTime:0.005122s ]
[ 2018-04-17T14:45:45+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005175s ]
[ 2018-04-17T14:45:45+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T14:45:45+08:00 ] /index.php/Admin/Category/add | INFO: Run ContentReplace Behavior [ RunTime:0.000232s ]
[ 2018-04-17T14:45:45+08:00 ] /index.php/Admin/Category/add | INFO: Run TokenBuild Behavior [ RunTime:0.000416s ]
[ 2018-04-17T14:45:45+08:00 ] /index.php/Admin/Category/add | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000241s ]
[ 2018-04-17T14:45:45+08:00 ] /index.php/Admin/Category/add | INFO: Run ShowRuntime Behavior [ RunTime:0.000283s ]
[ 2018-04-17T14:45:45+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001266s ]
[ 2018-04-17T14:45:45+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_end ] --START--
[ 2018-04-17T14:45:45+08:00 ] /index.php/Admin/Category/add | INFO: Run ShowPageTrace Behavior [ RunTime:0.001047s ]
[ 2018-04-17T14:45:45+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_end ] --END-- [ RunTime:0.001088s ]
[ 2018-04-17T14:45:57+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ route_check ] --START--
[ 2018-04-17T14:45:57+08:00 ] /index.php/Admin/Category/addOK | INFO: Run CheckRoute Behavior [ RunTime:0.000642s ]
[ 2018-04-17T14:45:57+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ route_check ] --END-- [ RunTime:0.000683s ]
[ 2018-04-17T14:45:57+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T14:45:57+08:00 ] /index.php/Admin/Category/addOK | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000441s ]
[ 2018-04-17T14:45:57+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000467s ]
[ 2018-04-17T14:45:58+08:00 ] /index.php/Admin/Category/addOK | SQL: SHOW COLUMNS FROM `category` [ RunTime:0.002954s ]
[ 2018-04-17T14:45:58+08:00 ] /index.php/Admin/Category/addOK | NOTIC: [8] Use of undefined constant MAGIC_QUOTES_GPC - assumed 'MAGIC_QUOTES_GPC' Model.class.php 第 873 行.
[ 2018-04-17T14:45:58+08:00 ] /index.php/Admin/Category/addOK | NOTIC: [8] Use of undefined constant MAGIC_QUOTES_GPC - assumed 'MAGIC_QUOTES_GPC' Model.class.php 第 873 行.
[ 2018-04-17T14:45:58+08:00 ] /index.php/Admin/Category/addOK | NOTIC: [8] Use of undefined constant MAGIC_QUOTES_GPC - assumed 'MAGIC_QUOTES_GPC' Model.class.php 第 873 行.
[ 2018-04-17T14:45:58+08:00 ] /index.php/Admin/Category/addOK | SQL: INSERT INTO `category` (`name`,`content`,`cid`) VALUES ('三星','','1') [ RunTime:0.041152s ]
[ 2018-04-17T14:45:58+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ view_template ] --START--
[ 2018-04-17T14:45:58+08:00 ] /index.php/Admin/Category/addOK | INFO: Run LocationTemplate Behavior [ RunTime:0.000657s ]
[ 2018-04-17T14:45:58+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ view_template ] --END-- [ RunTime:0.000686s ]
[ 2018-04-17T14:45:58+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T14:45:58+08:00 ] /index.php/Admin/Category/addOK | INFO: Run ParseTemplate Behavior [ RunTime:0.004852s ]
[ 2018-04-17T14:45:58+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ view_parse ] --END-- [ RunTime:0.004880s ]
[ 2018-04-17T14:45:58+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T14:45:58+08:00 ] /index.php/Admin/Category/addOK | INFO: Run ContentReplace Behavior [ RunTime:0.000334s ]
[ 2018-04-17T14:45:58+08:00 ] /index.php/Admin/Category/addOK | INFO: Run TokenBuild Behavior [ RunTime:0.000370s ]
[ 2018-04-17T14:45:58+08:00 ] /index.php/Admin/Category/addOK | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000240s ]
[ 2018-04-17T14:45:58+08:00 ] /index.php/Admin/Category/addOK | INFO: Run ShowRuntime Behavior [ RunTime:0.000401s ]
[ 2018-04-17T14:45:58+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001415s ]
[ 2018-04-17T14:45:58+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ view_end ] --START--
[ 2018-04-17T14:45:58+08:00 ] /index.php/Admin/Category/addOK | INFO: Run ShowPageTrace Behavior [ RunTime:0.001173s ]
[ 2018-04-17T14:45:58+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ view_end ] --END-- [ RunTime:0.001216s ]
[ 2018-04-17T14:45:59+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ route_check ] --START--
[ 2018-04-17T14:45:59+08:00 ] /index.php/Admin/Category/add | INFO: Run CheckRoute Behavior [ RunTime:0.000587s ]
[ 2018-04-17T14:45:59+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ route_check ] --END-- [ RunTime:0.000627s ]
[ 2018-04-17T14:45:59+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T14:45:59+08:00 ] /index.php/Admin/Category/add | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000449s ]
[ 2018-04-17T14:45:59+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000490s ]
[ 2018-04-17T14:46:00+08:00 ] /index.php/Admin/Category/add | SQL: SHOW COLUMNS FROM `category` [ RunTime:0.002920s ]
[ 2018-04-17T14:46:00+08:00 ] /index.php/Admin/Category/add | SQL: SELECT * FROM `category` WHERE cid=0  [ RunTime:0.000213s ]
[ 2018-04-17T14:46:00+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_template ] --START--
[ 2018-04-17T14:46:00+08:00 ] /index.php/Admin/Category/add | INFO: Run LocationTemplate Behavior [ RunTime:0.000733s ]
[ 2018-04-17T14:46:00+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_template ] --END-- [ RunTime:0.000764s ]
[ 2018-04-17T14:46:00+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T14:46:00+08:00 ] /index.php/Admin/Category/add | INFO: Run ParseTemplate Behavior [ RunTime:0.004968s ]
[ 2018-04-17T14:46:00+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_parse ] --END-- [ RunTime:0.004998s ]
[ 2018-04-17T14:46:00+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T14:46:00+08:00 ] /index.php/Admin/Category/add | INFO: Run ContentReplace Behavior [ RunTime:0.000250s ]
[ 2018-04-17T14:46:00+08:00 ] /index.php/Admin/Category/add | INFO: Run TokenBuild Behavior [ RunTime:0.000399s ]
[ 2018-04-17T14:46:00+08:00 ] /index.php/Admin/Category/add | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000229s ]
[ 2018-04-17T14:46:00+08:00 ] /index.php/Admin/Category/add | INFO: Run ShowRuntime Behavior [ RunTime:0.000292s ]
[ 2018-04-17T14:46:00+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001245s ]
[ 2018-04-17T14:46:00+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_end ] --START--
[ 2018-04-17T14:46:00+08:00 ] /index.php/Admin/Category/add | INFO: Run ShowPageTrace Behavior [ RunTime:0.001037s ]
[ 2018-04-17T14:46:00+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_end ] --END-- [ RunTime:0.001065s ]
[ 2018-04-17T14:46:07+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ route_check ] --START--
[ 2018-04-17T14:46:07+08:00 ] /index.php/Admin/Category/addOK | INFO: Run CheckRoute Behavior [ RunTime:0.000464s ]
[ 2018-04-17T14:46:07+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ route_check ] --END-- [ RunTime:0.000509s ]
[ 2018-04-17T14:46:07+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T14:46:07+08:00 ] /index.php/Admin/Category/addOK | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000316s ]
[ 2018-04-17T14:46:07+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000343s ]
[ 2018-04-17T14:46:08+08:00 ] /index.php/Admin/Category/addOK | SQL: SHOW COLUMNS FROM `category` [ RunTime:0.002865s ]
[ 2018-04-17T14:46:08+08:00 ] /index.php/Admin/Category/addOK | NOTIC: [8] Use of undefined constant MAGIC_QUOTES_GPC - assumed 'MAGIC_QUOTES_GPC' Model.class.php 第 873 行.
[ 2018-04-17T14:46:08+08:00 ] /index.php/Admin/Category/addOK | NOTIC: [8] Use of undefined constant MAGIC_QUOTES_GPC - assumed 'MAGIC_QUOTES_GPC' Model.class.php 第 873 行.
[ 2018-04-17T14:46:08+08:00 ] /index.php/Admin/Category/addOK | NOTIC: [8] Use of undefined constant MAGIC_QUOTES_GPC - assumed 'MAGIC_QUOTES_GPC' Model.class.php 第 873 行.
[ 2018-04-17T14:46:08+08:00 ] /index.php/Admin/Category/addOK | SQL: INSERT INTO `category` (`name`,`content`,`cid`) VALUES ('华为','','1') [ RunTime:0.071758s ]
[ 2018-04-17T14:46:08+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ view_template ] --START--
[ 2018-04-17T14:46:08+08:00 ] /index.php/Admin/Category/addOK | INFO: Run LocationTemplate Behavior [ RunTime:0.000558s ]
[ 2018-04-17T14:46:08+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ view_template ] --END-- [ RunTime:0.000595s ]
[ 2018-04-17T14:46:08+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T14:46:08+08:00 ] /index.php/Admin/Category/addOK | INFO: Run ParseTemplate Behavior [ RunTime:0.005794s ]
[ 2018-04-17T14:46:08+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005833s ]
[ 2018-04-17T14:46:08+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T14:46:08+08:00 ] /index.php/Admin/Category/addOK | INFO: Run ContentReplace Behavior [ RunTime:0.000267s ]
[ 2018-04-17T14:46:08+08:00 ] /index.php/Admin/Category/addOK | INFO: Run TokenBuild Behavior [ RunTime:0.000424s ]
[ 2018-04-17T14:46:08+08:00 ] /index.php/Admin/Category/addOK | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000261s ]
[ 2018-04-17T14:46:08+08:00 ] /index.php/Admin/Category/addOK | INFO: Run ShowRuntime Behavior [ RunTime:0.000319s ]
[ 2018-04-17T14:46:08+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001357s ]
